case,activity,timestamp,resource,department,group,channel,enddate,responsible,org_group,activity_id
case-6130,T10 Determine necessity to stop indication,2011/03/10 12:10:14,Resource01,General,,Internet,2011-03-31 09:55:25.855000+02:00,Resource11,Group 1,5
case-9331,Confirmation of receipt,2011/09/01 13:56:19,Resource23,General,Group 5,Internet,2011-10-03 12:01:25.051000+02:00,Resource23,EMPTY,1
case-9331,T02 Check confirmation of receipt,2011/09/01 13:57:02,Resource23,General,Group 5,Internet,2011-10-03 12:01:25.051000+02:00,Resource23,EMPTY,2
case-9331,T04 Determine confirmation of receipt,2011/09/01 13:57:52,Resource23,General,Group 5,Internet,2011-10-03 12:01:25.051000+02:00,Resource23,EMPTY,6
case-9331,T05 Print and send confirmation of receipt,2011/09/01 13:58:33,Resource23,General,Group 5,Internet,2011-10-03 12:01:25.051000+02:00,Resource23,EMPTY,7
case-9331,T06 Determine necessity of stop advice,2011/09/01 13:59:02,Resource23,General,Group 5,Internet,2011-10-03 12:01:25.051000+02:00,Resource23,Group 1,4
case-9331,T10 Determine necessity to stop indication,2011/09/01 13:59:38,Resource23,General,Group 5,Internet,2011-10-03 12:01:25.051000+02:00,Resource23,Group 1,5
case-9711,Confirmation of receipt,2011/09/30 10:43:30,Resource03,General,Group 8,Internet,2011-10-11 08:03:06.258000+02:00,Resource11,EMPTY,1
case-9711,T02 Check confirmation of receipt,2011/09/30 10:43:55,Resource03,General,Group 8,Internet,2011-10-11 08:03:06.258000+02:00,Resource11,Group 4,2
case-9711,T04 Determine confirmation of receipt,2011/09/30 10:44:12,Resource03,General,Group 8,Internet,2011-10-11 08:03:06.258000+02:00,Resource11,Group 3,6
case-9711,T05 Print and send confirmation of receipt,2011/09/30 10:44:27,Resource03,General,Group 8,Internet,2011-10-11 08:03:06.258000+02:00,Resource11,Group 2,7
case-9711,T06 Determine necessity of stop advice,2011/09/30 10:44:46,Resource03,General,Group 8,Internet,2011-10-11 08:03:06.258000+02:00,Resource11,Group 1,4
case-9711,T10 Determine necessity to stop indication,2011/09/30 10:45:09,Resource03,General,Group 8,Internet,2011-10-11 08:03:06.258000+02:00,Resource11,Group 1,5
case-6128,Confirmation of receipt,2011/03/01 12:01:43,Resource08,General,,Internet,2011-06-08 00:00:00.020000+02:00,Resource08,EMPTY,1
case-6128,T06 Determine necessity of stop advice,2011/03/01 12:13:55,Resource08,General,,Internet,2011-06-08 00:00:00.020000+02:00,Resource08,Group 1,4
case-6128,T10 Determine necessity to stop indication,2011/03/01 12:20:43,Resource08,General,,Internet,2011-06-08 00:00:00.020000+02:00,Resource08,Group 1,5
case-6128,T02 Check confirmation of receipt,2011/03/01 12:21:07,Resource08,General,,Internet,2011-06-08 00:00:00.020000+02:00,Resource08,Group 4,2
case-6128,T04 Determine confirmation of receipt,2011/03/02 09:01:11,admin3,General,,Internet,2011-06-08 00:00:00.020000+02:00,Resource08,EMPTY,6
case-6128,T05 Print and send confirmation of receipt,2011/03/02 14:30:12,admin1,General,,Internet,2011-06-08 00:00:00.020000+02:00,Resource08,Group 2,7
case-9919,Confirmation of receipt,2011/10/07 09:06:53,Resource16,General,Group 8,Internet,2011-11-30 07:40:07.644000+01:00,Resource11,EMPTY,1
case-9919,T02 Check confirmation of receipt,2011/10/07 09:07:23,Resource16,General,Group 8,Internet,2011-11-30 07:40:07.644000+01:00,Resource11,Group 4,2
case-9919,T04 Determine confirmation of receipt,2011/10/07 09:07:48,Resource16,General,Group 8,Internet,2011-11-30 07:40:07.644000+01:00,Resource11,Group 3,6
case-9919,T05 Print and send confirmation of receipt,2011/10/07 09:08:07,Resource16,General,Group 8,Internet,2011-11-30 07:40:07.644000+01:00,Resource11,Group 2,7
case-9919,T06 Determine necessity of stop advice,2011/10/07 09:08:24,Resource16,General,Group 8,Internet,2011-11-30 07:40:07.644000+01:00,Resource11,Group 1,4
case-9919,T10 Determine necessity to stop indication,2011/10/07 09:08:53,Resource16,General,Group 8,Internet,2011-11-30 07:40:07.644000+01:00,Resource11,Group 1,5
case-8135,Confirmation of receipt,2011/07/05 10:08:44,Resource07,General,Group 8,Internet,2011-07-27 09:01:43.489000+02:00,Resource11,Group 1,1
case-8135,T02 Check confirmation of receipt,2011/07/05 10:24:28,Resource07,General,Group 8,Internet,2011-07-27 09:01:43.489000+02:00,Resource11,Group 4,2
case-8135,T04 Determine confirmation of receipt,2011/07/05 10:25:35,Resource07,General,Group 8,Internet,2011-07-27 09:01:43.489000+02:00,Resource11,Group 3,6
case-8135,T05 Print and send confirmation of receipt,2011/07/05 10:26:27,Resource07,General,Group 8,Internet,2011-07-27 09:01:43.489000+02:00,Resource11,Group 2,7
case-8135,T06 Determine necessity of stop advice,2011/07/05 10:27:08,Resource07,General,Group 8,Internet,2011-07-27 09:01:43.489000+02:00,Resource11,Group 1,4
case-8135,T10 Determine necessity to stop indication,2011/07/05 10:27:41,Resource07,General,Group 8,Internet,2011-07-27 09:01:43.489000+02:00,Resource11,Group 1,5
case-6617,Confirmation of receipt,2011/04/28 10:32:32,Resource17,General,,Internet,2011-04-28 15:44:56.661000+02:00,Resource17,EMPTY,1
case-6617,T02 Check confirmation of receipt,2011/04/28 10:39:57,Resource17,General,,Internet,2011-04-28 15:44:56.661000+02:00,Resource17,Group 4,2
case-6617,T04 Determine confirmation of receipt,2011/04/28 10:40:08,Resource17,General,,Internet,2011-04-28 15:44:56.661000+02:00,Resource17,Group 3,6
case-6617,T05 Print and send confirmation of receipt,2011/04/28 10:40:18,Resource17,General,,Internet,2011-04-28 15:44:56.661000+02:00,Resource17,Group 2,7
case-6617,T06 Determine necessity of stop advice,2011/04/28 10:40:28,Resource17,General,,Internet,2011-04-28 15:44:56.661000+02:00,Resource17,Group 1,4
case-6617,T10 Determine necessity to stop indication,2011/04/28 10:40:46,Resource17,General,,Internet,2011-04-28 15:44:56.661000+02:00,Resource17,Group 1,5
case-9143,Confirmation of receipt,2011/09/07 10:25:04,Resource05,General,Group 5,Internet,2011-09-20 12:16:27.702000+02:00,Resource05,EMPTY,1
case-9143,T02 Check confirmation of receipt,2011/09/07 10:26:10,Resource05,General,Group 5,Internet,2011-09-20 12:16:27.702000+02:00,Resource05,Group 4,2
case-9143,T04 Determine confirmation of receipt,2011/09/07 10:57:21,Resource05,General,Group 5,Internet,2011-09-20 12:16:27.702000+02:00,Resource05,Group 3,6
case-9143,T05 Print and send confirmation of receipt,2011/09/07 11:01:16,Resource05,General,Group 5,Internet,2011-09-20 12:16:27.702000+02:00,Resource05,Group 2,7
case-9143,T06 Determine necessity of stop advice,2011/09/07 11:02:31,Resource05,General,Group 5,Internet,2011-09-20 12:16:27.702000+02:00,Resource05,Group 1,4
case-9143,T10 Determine necessity to stop indication,2011/09/07 11:03:13,Resource05,General,Group 5,Internet,2011-09-20 12:16:27.702000+02:00,Resource05,Group 1,5
case-6108,Confirmation of receipt,2011/04/11 11:35:13,Resource09,General,,Internet,2011-04-19 15:00:56.690000+02:00,Resource09,EMPTY,1
case-6108,T06 Determine necessity of stop advice,2011/04/11 11:35:34,Resource09,General,,Internet,2011-04-19 15:00:56.690000+02:00,Resource09,Group 1,4
case-6108,T10 Determine necessity to stop indication,2011/04/11 11:36:06,Resource09,General,,Internet,2011-04-19 15:00:56.690000+02:00,Resource09,Group 1,5
case-6108,T02 Check confirmation of receipt,2011/04/11 11:37:15,Resource09,General,,Internet,2011-04-19 15:00:56.690000+02:00,Resource09,Group 4,2
case-6108,T04 Determine confirmation of receipt,2011/04/11 11:37:48,Resource09,General,,Internet,2011-04-19 15:00:56.690000+02:00,Resource09,Group 3,6
case-6108,T05 Print and send confirmation of receipt,2011/04/11 12:08:45,Resource09,General,,Internet,2011-04-19 15:00:56.690000+02:00,Resource09,Group 2,7
case-6036,Confirmation of receipt,2011/02/22 14:09:48,Resource01,General,,Internet,2011-04-04 08:46:19.676000+02:00,Resource11,EMPTY,1
case-6036,T02 Check confirmation of receipt,2011/02/22 14:10:02,Resource01,General,,Internet,2011-04-04 08:46:19.676000+02:00,Resource11,Group 4,2
case-6036,T04 Determine confirmation of receipt,2011/02/22 14:10:19,Resource01,General,,Internet,2011-04-04 08:46:19.676000+02:00,Resource11,Group 3,6
case-6036,T05 Print and send confirmation of receipt,2011/02/22 14:10:28,Resource01,General,,Internet,2011-04-04 08:46:19.676000+02:00,Resource11,Group 2,7
case-6036,T06 Determine necessity of stop advice,2011/02/22 14:10:39,Resource01,General,,Internet,2011-04-04 08:46:19.676000+02:00,Resource11,Group 1,4
case-6036,T10 Determine necessity to stop indication,2011/02/22 14:10:55,Resource01,General,,Internet,2011-04-04 08:46:19.676000+02:00,Resource11,Group 1,5
case-8444,Confirmation of receipt,2011/07/20 14:59:59,Resource01,General,Group 8,Internet,2011-08-04 07:54:02.568000+02:00,Resource11,EMPTY,1
case-8444,T02 Check confirmation of receipt,2011/07/20 15:00:20,Resource01,General,Group 8,Internet,2011-08-04 07:54:02.568000+02:00,Resource11,Group 4,2
case-8444,T04 Determine confirmation of receipt,2011/07/20 15:01:15,Resource01,General,Group 8,Internet,2011-08-04 07:54:02.568000+02:00,Resource11,Group 3,6
case-8444,T05 Print and send confirmation of receipt,2011/07/20 15:02:10,Resource01,General,Group 8,Internet,2011-08-04 07:54:02.568000+02:00,Resource11,Group 2,7
case-8444,T06 Determine necessity of stop advice,2011/07/20 15:02:28,Resource01,General,Group 8,Internet,2011-08-04 07:54:02.568000+02:00,Resource11,Group 1,4
case-8444,T10 Determine necessity to stop indication,2011/07/20 15:02:45,Resource01,General,Group 8,Internet,2011-08-04 07:54:02.568000+02:00,Resource11,Group 1,5
case-9942,Confirmation of receipt,2011/10/12 08:55:03,Resource16,General,Group 8,Internet,2011-11-21 10:39:21.672000+01:00,Resource11,EMPTY,1
case-9942,T02 Check confirmation of receipt,2011/10/12 08:55:29,Resource16,General,Group 8,Internet,2011-11-21 10:39:21.672000+01:00,Resource11,Group 4,2
case-9942,T04 Determine confirmation of receipt,2011/10/12 08:56:01,Resource16,General,Group 8,Internet,2011-11-21 10:39:21.672000+01:00,Resource11,Group 3,6
case-9942,T05 Print and send confirmation of receipt,2011/10/12 08:56:22,Resource16,General,Group 8,Internet,2011-11-21 10:39:21.672000+01:00,Resource11,Group 2,7
case-9942,T06 Determine necessity of stop advice,2011/10/12 08:56:43,Resource16,General,Group 8,Internet,2011-11-21 10:39:21.672000+01:00,Resource11,Group 1,4
case-9942,T10 Determine necessity to stop indication,2011/10/12 08:57:12,Resource16,General,Group 8,Internet,2011-11-21 10:39:21.672000+01:00,Resource11,Group 1,5
case-6235,Confirmation of receipt,2011/03/16 13:56:44,Resource01,General,,Internet,2011-04-06 12:16:19.764000+02:00,Resource11,EMPTY,1
case-6235,T02 Check confirmation of receipt,2011/03/16 13:56:59,Resource01,General,,Internet,2011-04-06 12:16:19.764000+02:00,Resource11,Group 4,2
case-6235,T04 Determine confirmation of receipt,2011/03/16 13:57:14,Resource01,General,,Internet,2011-04-06 12:16:19.764000+02:00,Resource11,Group 3,6
case-6235,T05 Print and send confirmation of receipt,2011/03/16 13:57:29,Resource01,General,,Internet,2011-04-06 12:16:19.764000+02:00,Resource11,Group 2,7
case-6235,T06 Determine necessity of stop advice,2011/03/24 14:28:05,Resource01,General,,Internet,2011-04-06 12:16:19.764000+02:00,Resource11,Group 1,4
case-6235,T10 Determine necessity to stop indication,2011/03/24 14:28:33,Resource01,General,,Internet,2011-04-06 12:16:19.764000+02:00,Resource11,Group 1,5
case-9916,Confirmation of receipt,2011/10/11 11:37:39,Resource03,General,Group 8,Internet,2011-11-30 08:10:59.139000+01:00,Resource11,EMPTY,1
case-9916,T02 Check confirmation of receipt,2011/10/11 11:38:07,Resource03,General,Group 8,Internet,2011-11-30 08:10:59.139000+01:00,Resource11,Group 4,2
case-9916,T04 Determine confirmation of receipt,2011/10/11 11:38:32,Resource03,General,Group 8,Internet,2011-11-30 08:10:59.139000+01:00,Resource11,Group 3,6
case-9916,T05 Print and send confirmation of receipt,2011/10/11 11:38:48,Resource03,General,Group 8,Internet,2011-11-30 08:10:59.139000+01:00,Resource11,Group 2,7
case-9916,T06 Determine necessity of stop advice,2011/10/11 11:39:12,Resource03,General,Group 8,Internet,2011-11-30 08:10:59.139000+01:00,Resource11,Group 1,4
case-9916,T07-4 Draft internal advice to hold for type 4,2011/10/18 09:59:35,Resource03,General,Group 8,Internet,2011-11-30 08:10:59.139000+01:00,Resource11,EMPTY,22
case-9916,T06 Determine necessity of stop advice,2011/10/18 09:59:53,Resource03,General,Group 8,Internet,2011-11-30 08:10:59.139000+01:00,Resource11,Group 1,4
case-9916,T10 Determine necessity to stop indication,2011/10/18 10:00:35,Resource03,General,Group 8,Internet,2011-11-30 08:10:59.139000+01:00,Resource11,Group 1,5
case-4251,Confirmation of receipt,2010/11/18 09:19:56,Resource05,General,,Internet,2010-12-29 10:22:32.417000+01:00,Resource05,Group 1,1
case-4251,T06 Determine necessity of stop advice,2010/11/18 09:24:17,Resource05,General,,Internet,2010-12-29 10:22:32.417000+01:00,Resource05,Group 1,4
case-4251,T10 Determine necessity to stop indication,2010/11/18 09:25:18,Resource05,General,,Internet,2010-12-29 10:22:32.417000+01:00,Resource05,Group 1,5
case-4251,T02 Check confirmation of receipt,2010/11/19 16:22:08,Resource24,General,,Internet,2010-12-29 10:22:32.417000+01:00,Resource05,EMPTY,2
case-4251,T04 Determine confirmation of receipt,2010/11/24 11:33:38,Resource10,General,,Internet,2010-12-29 10:22:32.417000+01:00,Resource05,Group 3,6
case-4251,T05 Print and send confirmation of receipt,2010/11/30 09:28:28,admin1,General,,Internet,2010-12-29 10:22:32.417000+01:00,Resource05,Group 2,7
case-8993,Confirmation of receipt,2011/08/10 08:46:13,Resource06,General,Group 5,Internet,2011-10-31 11:31:25.901000+01:00,Resource06,Group 1,1
case-8993,T02 Check confirmation of receipt,2011/08/10 08:46:40,Resource06,General,Group 5,Internet,2011-10-31 11:31:25.901000+01:00,Resource06,Group 4,2
case-8993,T04 Determine confirmation of receipt,2011/08/10 08:47:00,Resource06,General,Group 5,Internet,2011-10-31 11:31:25.901000+01:00,Resource06,Group 3,6
case-8993,T05 Print and send confirmation of receipt,2011/08/10 08:47:21,Resource06,General,Group 5,Internet,2011-10-31 11:31:25.901000+01:00,Resource06,Group 2,7
case-8993,T06 Determine necessity of stop advice,2011/08/10 08:47:37,Resource06,General,Group 5,Internet,2011-10-31 11:31:25.901000+01:00,Resource06,Group 1,4
case-8993,T10 Determine necessity to stop indication,2011/08/10 09:03:28,Resource06,General,Group 5,Internet,2011-10-31 11:31:25.901000+01:00,Resource06,Group 1,5
case-6149,Confirmation of receipt,2011/03/01 13:22:53,Resource07,General,,Internet,2011-03-28 00:00:00.020000+02:00,Resource11,EMPTY,1
case-6149,T02 Check confirmation of receipt,2011/03/01 13:23:18,Resource07,General,,Internet,2011-03-28 00:00:00.020000+02:00,Resource11,Group 4,2
case-6149,T04 Determine confirmation of receipt,2011/03/01 13:23:36,Resource07,General,,Internet,2011-03-28 00:00:00.020000+02:00,Resource11,Group 3,6
case-6149,T05 Print and send confirmation of receipt,2011/03/01 13:23:46,Resource07,General,,Internet,2011-03-28 00:00:00.020000+02:00,Resource11,Group 2,7
case-6149,T06 Determine necessity of stop advice,2011/03/01 13:24:00,Resource07,General,,Internet,2011-03-28 00:00:00.020000+02:00,Resource11,Group 1,4
case-6149,T10 Determine necessity to stop indication,2011/03/29 15:16:30,admin2,General,,Internet,2011-03-28 00:00:00.020000+02:00,Resource11,Group 1,5
case-5549,Confirmation of receipt,2011/02/16 11:30:59,Resource06,General,,Internet,2011-03-15 10:08:48.138000+01:00,Resource06,EMPTY,1
case-5549,T02 Check confirmation of receipt,2011/02/16 11:31:21,Resource06,General,,Internet,2011-03-15 10:08:48.138000+01:00,Resource06,Group 4,2
case-5549,T06 Determine necessity of stop advice,2011/02/16 11:31:39,Resource06,General,,Internet,2011-03-15 10:08:48.138000+01:00,Resource06,Group 1,4
case-5549,T10 Determine necessity to stop indication,2011/02/16 11:32:05,Resource06,General,,Internet,2011-03-15 10:08:48.138000+01:00,Resource06,Group 1,5
case-5549,T04 Determine confirmation of receipt,2011/02/16 13:46:42,Resource06,General,,Internet,2011-03-15 10:08:48.138000+01:00,Resource06,EMPTY,6
case-5549,T05 Print and send confirmation of receipt,2011/02/16 14:28:55,admin1,General,,Internet,2011-03-15 10:08:48.138000+01:00,Resource06,Group 2,7
case-4811,Confirmation of receipt,2010/12/17 10:23:24,Resource10,General,,Desk,2011-01-20 13:03:01.643000+01:00,Resource07,Group 1,1
case-4811,T02 Check confirmation of receipt,2010/12/17 10:36:30,Resource10,General,,Desk,2011-01-20 13:03:01.643000+01:00,Resource07,Group 4,2
case-4811,T04 Determine confirmation of receipt,2010/12/17 10:41:38,Resource10,General,,Desk,2011-01-20 13:03:01.643000+01:00,Resource07,Group 3,6
case-4811,T06 Determine necessity of stop advice,2010/12/24 16:07:05,Resource07,General,,Desk,2011-01-20 13:03:01.643000+01:00,Resource07,EMPTY,4
case-4811,T10 Determine necessity to stop indication,2010/12/24 16:09:05,Resource07,General,,Desk,2011-01-20 13:03:01.643000+01:00,Resource07,Group 1,5
case-4811,T05 Print and send confirmation of receipt,2010/12/30 13:35:39,Resource07,General,,Desk,2011-01-20 13:03:01.643000+01:00,Resource07,Group 2,7
case-6997,Confirmation of receipt,2011/05/02 08:59:03,Resource07,General,,Internet,2011-05-31 07:51:26.263000+02:00,Resource01,EMPTY,1
case-6997,T02 Check confirmation of receipt,2011/05/02 08:59:19,Resource07,General,,Internet,2011-05-31 07:51:26.263000+02:00,Resource01,Group 4,2
case-6997,T06 Determine necessity of stop advice,2011/05/02 08:59:35,Resource07,General,,Internet,2011-05-31 07:51:26.263000+02:00,Resource01,Group 1,4
case-6997,T04 Determine confirmation of receipt,2011/05/02 08:59:49,Resource07,General,,Internet,2011-05-31 07:51:26.263000+02:00,Resource01,Group 3,6
case-6997,T05 Print and send confirmation of receipt,2011/05/02 09:00:03,Resource07,General,,Internet,2011-05-31 07:51:26.263000+02:00,Resource01,Group 2,7
case-6997,T10 Determine necessity to stop indication,2011/05/12 12:02:54,Resource01,General,,Internet,2011-05-31 07:51:26.263000+02:00,Resource01,Group 1,5
case-9012,Confirmation of receipt,2011/09/23 14:35:40,Resource12,General,Group 5,Internet,2011-10-18 08:40:01.225000+02:00,Resource12,EMPTY,1
case-9012,T02 Check confirmation of receipt,2011/09/23 14:36:25,Resource12,General,Group 5,Internet,2011-10-18 08:40:01.225000+02:00,Resource12,Group 4,2
case-9012,T04 Determine confirmation of receipt,2011/09/23 14:36:54,Resource12,General,Group 5,Internet,2011-10-18 08:40:01.225000+02:00,Resource12,Group 3,6
case-9012,T05 Print and send confirmation of receipt,2011/09/23 14:37:28,Resource12,General,Group 5,Internet,2011-10-18 08:40:01.225000+02:00,Resource12,Group 2,7
case-9012,T06 Determine necessity of stop advice,2011/09/23 14:38:01,Resource12,General,Group 5,Internet,2011-10-18 08:40:01.225000+02:00,Resource12,Group 1,4
case-9012,T10 Determine necessity to stop indication,2011/09/23 14:38:26,Resource12,General,Group 5,Internet,2011-10-18 08:40:01.225000+02:00,Resource12,Group 1,5
case-11048,Confirmation of receipt,2012/01/05 14:00:46,Resource05,General,Group 5,Internet,,Resource05,EMPTY,1
case-11048,T02 Check confirmation of receipt,2012/01/05 14:01:29,Resource05,General,Group 5,Internet,,Resource05,Group 4,2
case-11048,T04 Determine confirmation of receipt,2012/01/05 14:05:58,Resource05,General,Group 5,Internet,,Resource05,Group 3,6
case-11048,T05 Print and send confirmation of receipt,2012/01/05 14:06:28,Resource05,General,Group 5,Internet,,Resource05,Group 2,7
case-11048,T06 Determine necessity of stop advice,2012/01/05 14:07:46,Resource05,General,Group 5,Internet,,Resource05,Group 1,4
case-11048,T10 Determine necessity to stop indication,2012/01/05 14:09:51,Resource05,General,Group 5,Internet,,Resource05,Group 1,5
case-8419,Confirmation of receipt,2011/07/06 09:08:49,Resource27,General,Group 5,Internet,2011-10-31 15:25:21.985000+01:00,Resource06,Group 1,1
case-8419,T06 Determine necessity of stop advice,2011/07/20 13:05:10,Resource06,General,Group 5,Internet,2011-10-31 15:25:21.985000+01:00,Resource06,Group 1,4
case-8419,T02 Check confirmation of receipt,2011/07/20 13:06:33,Resource06,General,Group 5,Internet,2011-10-31 15:25:21.985000+01:00,Resource06,EMPTY,2
case-8419,T04 Determine confirmation of receipt,2011/07/20 13:06:52,Resource06,General,Group 5,Internet,2011-10-31 15:25:21.985000+01:00,Resource06,Group 3,6
case-8419,T05 Print and send confirmation of receipt,2011/07/20 13:07:10,Resource06,General,Group 5,Internet,2011-10-31 15:25:21.985000+01:00,Resource06,Group 2,7
case-8419,T10 Determine necessity to stop indication,2011/07/20 13:33:46,Resource06,General,Group 5,Internet,2011-10-31 15:25:21.985000+01:00,Resource06,Group 1,5
case-8084,Confirmation of receipt,2011/07/08 09:26:23,Resource16,General,Group 8,Internet,2011-07-25 08:51:37.539000+02:00,Resource11,EMPTY,1
case-8084,T02 Check confirmation of receipt,2011/07/08 09:26:56,Resource16,General,Group 8,Internet,2011-07-25 08:51:37.539000+02:00,Resource11,Group 4,2
case-8084,T04 Determine confirmation of receipt,2011/07/08 09:27:23,Resource16,General,Group 8,Internet,2011-07-25 08:51:37.539000+02:00,Resource11,Group 3,6
case-8084,T05 Print and send confirmation of receipt,2011/07/08 09:27:45,Resource16,General,Group 8,Internet,2011-07-25 08:51:37.539000+02:00,Resource11,Group 2,7
case-8084,T06 Determine necessity of stop advice,2011/07/08 09:28:11,Resource16,General,Group 8,Internet,2011-07-25 08:51:37.539000+02:00,Resource11,Group 1,4
case-8084,T10 Determine necessity to stop indication,2011/07/08 09:28:51,Resource16,General,Group 8,Internet,2011-07-25 08:51:37.539000+02:00,Resource11,Group 1,5
case-9033,Confirmation of receipt,2011/08/17 14:17:51,Resource02,General,Group 5,Internet,2011-11-18 10:34:52.323000+01:00,Resource02,Group 1,1
case-9033,T02 Check confirmation of receipt,2011/08/17 14:18:20,Resource02,General,Group 5,Internet,2011-11-18 10:34:52.323000+01:00,Resource02,Group 4,2
case-9033,T04 Determine confirmation of receipt,2011/08/17 14:18:37,Resource02,General,Group 5,Internet,2011-11-18 10:34:52.323000+01:00,Resource02,Group 3,6
case-9033,T05 Print and send confirmation of receipt,2011/08/17 14:19:01,Resource02,General,Group 5,Internet,2011-11-18 10:34:52.323000+01:00,Resource02,Group 2,7
case-9033,T06 Determine necessity of stop advice,2011/08/17 14:19:46,Resource02,General,Group 5,Internet,2011-11-18 10:34:52.323000+01:00,Resource02,Group 1,4
case-9033,T10 Determine necessity to stop indication,2011/08/17 14:20:11,Resource02,General,Group 5,Internet,2011-11-18 10:34:52.323000+01:00,Resource02,Group 1,5
case-4083,Confirmation of receipt,2010/11/09 08:46:13,Resource05,General,,Internet,2011-01-13 08:57:53.945000+01:00,Resource05,Group 1,1
case-4083,T06 Determine necessity of stop advice,2010/11/09 08:49:59,Resource05,General,,Internet,2011-01-13 08:57:53.945000+01:00,Resource05,Group 1,4
case-4083,T10 Determine necessity to stop indication,2010/11/09 08:51:09,Resource05,General,,Internet,2011-01-13 08:57:53.945000+01:00,Resource05,Group 1,5
case-4083,T02 Check confirmation of receipt,2010/11/09 14:23:14,Resource24,General,,Internet,2011-01-13 08:57:53.945000+01:00,Resource05,EMPTY,2
case-4083,T04 Determine confirmation of receipt,2010/11/12 14:52:24,Resource10,General,,Internet,2011-01-13 08:57:53.945000+01:00,Resource05,Group 3,6
case-4083,T05 Print and send confirmation of receipt,2010/11/16 10:28:14,admin1,General,,Internet,2011-01-13 08:57:53.945000+01:00,Resource05,Group 2,7
case-4554,Confirmation of receipt,2010/12/14 11:58:24,Resource01,General,,Internet,2011-01-04 09:32:14.134000+01:00,Resource01,EMPTY,1
case-4554,T02 Check confirmation of receipt,2010/12/14 11:58:42,Resource01,General,,Internet,2011-01-04 09:32:14.134000+01:00,Resource01,Group 4,2
case-4554,T06 Determine necessity of stop advice,2010/12/14 12:03:20,Resource01,General,,Internet,2011-01-04 09:32:14.134000+01:00,Resource01,Group 1,4
case-4554,T10 Determine necessity to stop indication,2010/12/14 12:06:16,Resource01,General,,Internet,2011-01-04 09:32:14.134000+01:00,Resource01,Group 1,5
case-4554,T04 Determine confirmation of receipt,2010/12/15 11:18:19,Resource19,General,,Internet,2011-01-04 09:32:14.134000+01:00,Resource01,EMPTY,6
case-4554,T05 Print and send confirmation of receipt,2010/12/15 14:21:11,admin1,General,,Internet,2011-01-04 09:32:14.134000+01:00,Resource01,Group 2,7
case-8408,Confirmation of receipt,2011/07/05 11:26:14,Resource06,General,Group 5,Internet,2011-08-26 15:40:55.950000+02:00,Resource06,Group 1,1
case-8408,T02 Check confirmation of receipt,2011/07/05 11:26:36,Resource06,General,Group 5,Internet,2011-08-26 15:40:55.950000+02:00,Resource06,Group 4,2
case-8408,T04 Determine confirmation of receipt,2011/07/05 11:26:58,Resource06,General,Group 5,Internet,2011-08-26 15:40:55.950000+02:00,Resource06,Group 3,6
case-8408,T05 Print and send confirmation of receipt,2011/07/05 11:27:33,Resource06,General,Group 5,Internet,2011-08-26 15:40:55.950000+02:00,Resource06,EMPTY,7
case-8408,T06 Determine necessity of stop advice,2011/07/05 11:28:14,Resource06,General,Group 5,Internet,2011-08-26 15:40:55.950000+02:00,Resource06,Group 1,4
case-8408,T10 Determine necessity to stop indication,2011/07/05 11:28:34,Resource06,General,Group 5,Internet,2011-08-26 15:40:55.950000+02:00,Resource06,Group 1,5
case-9890,Confirmation of receipt,2011/10/10 10:51:30,Resource03,General,Group 8,Internet,2011-10-27 11:35:45.803000+02:00,Resource11,EMPTY,1
case-9890,T02 Check confirmation of receipt,2011/10/10 10:51:53,Resource03,General,Group 8,Internet,2011-10-27 11:35:45.803000+02:00,Resource11,Group 4,2
case-9890,T04 Determine confirmation of receipt,2011/10/10 10:52:13,Resource03,General,Group 8,Internet,2011-10-27 11:35:45.803000+02:00,Resource11,Group 3,6
case-9890,T05 Print and send confirmation of receipt,2011/10/10 10:52:27,Resource03,General,Group 8,Internet,2011-10-27 11:35:45.803000+02:00,Resource11,Group 2,7
case-9890,T06 Determine necessity of stop advice,2011/10/10 10:52:43,Resource03,General,Group 8,Internet,2011-10-27 11:35:45.803000+02:00,Resource11,Group 1,4
case-9890,T10 Determine necessity to stop indication,2011/10/10 10:53:04,Resource03,General,Group 8,Internet,2011-10-27 11:35:45.803000+02:00,Resource11,Group 1,5
case-6682,Confirmation of receipt,2011/04/07 11:09:40,Resource18,General,,Internet,2011-08-03 14:52:24.942000+02:00,Resource18,EMPTY,1
case-6682,T06 Determine necessity of stop advice,2011/04/07 11:14:39,Resource18,General,,Internet,2011-08-03 14:52:24.942000+02:00,Resource18,Group 1,4
case-6682,T02 Check confirmation of receipt,2011/04/07 11:14:52,Resource18,General,,Internet,2011-08-03 14:52:24.942000+02:00,Resource18,EMPTY,2
case-6682,T04 Determine confirmation of receipt,2011/04/07 11:15:33,Resource18,General,,Internet,2011-08-03 14:52:24.942000+02:00,Resource18,EMPTY,6
case-6682,T05 Print and send confirmation of receipt,2011/04/07 11:15:50,Resource18,General,,Internet,2011-08-03 14:52:24.942000+02:00,Resource18,Group 2,7
case-6682,T10 Determine necessity to stop indication,2011/04/07 12:06:15,Resource18,General,,Internet,2011-08-03 14:52:24.942000+02:00,Resource18,Group 1,5
case-6612,Confirmation of receipt,2011/03/23 11:25:25,Resource08,General,,Internet,2011-05-12 14:00:01.208000+02:00,Resource08,EMPTY,1
case-6612,T02 Check confirmation of receipt,2011/03/23 11:26:24,Resource08,General,,Internet,2011-05-12 14:00:01.208000+02:00,Resource08,EMPTY,2
