case,activity,timestamp,resource,department,group,channel,enddate,responsible,org_group,activity_id
case-416,Confirmation of receipt,2010/10/20 12:56:58,Resource21,General,,Internet,,Resource26,Group 1,1
case-416,T02 Check confirmation of receipt,2010/10/20 12:57:49,Resource21,General,,Internet,,Resource26,Group 4,2
case-416,T04 Determine confirmation of receipt,2010/10/20 12:58:58,Resource21,General,,Internet,,Resource26,Group 3,6
case-416,T05 Print and send confirmation of receipt,2010/10/20 12:59:23,Resource21,General,,Internet,,Resource26,Group 2,7
case-416,T06 Determine necessity of stop advice,2010/10/20 13:02:33,Resource21,General,,Internet,,Resource26,Group 1,4
case-416,T10 Determine necessity to stop indication,2010/11/08 14:07:42,Resource21,General,,Internet,,Resource26,Group 1,5
case-3961,Confirmation of receipt,2010/10/27 08:59:50,Resource11,General,,Desk,2011-01-14 15:34:24.686000+01:00,Resource07,Group 1,1
case-3961,T06 Determine necessity of stop advice,2010/10/27 09:04:29,Resource11,General,,Desk,2011-01-14 15:34:24.686000+01:00,Resource07,Group 1,4
case-3961,T07-3 Draft intern advice hold for aspect 3,2010/10/27 09:20:34,Resource11,General,,Desk,2011-01-14 15:34:24.686000+01:00,Resource07,Group 14,21
case-3961,T06 Determine necessity of stop advice,2010/11/01 08:42:39,Resource11,General,,Desk,2011-01-14 15:34:24.686000+01:00,Resource07,Group 1,4
case-3961,T10 Determine necessity to stop indication,2010/11/01 08:43:32,Resource11,General,,Desk,2011-01-14 15:34:24.686000+01:00,Resource07,Group 1,5
case-3961,T02 Check confirmation of receipt,2010/11/04 11:39:31,Resource32,General,,Desk,2011-01-14 15:34:24.686000+01:00,Resource07,EMPTY,2
case-3961,T04 Determine confirmation of receipt,2010/11/04 13:18:12,Resource19,General,,Desk,2011-01-14 15:34:24.686000+01:00,Resource07,EMPTY,6
case-3961,T05 Print and send confirmation of receipt,2010/11/04 13:52:36,Resource27,General,,Desk,2011-01-14 15:34:24.686000+01:00,Resource07,EMPTY,7
case-8802,Confirmation of receipt,2011/08/04 09:37:15,Resource01,General,Group 8,Internet,2011-08-08 08:47:37.770000+02:00,Resource11,EMPTY,1
case-8802,T02 Check confirmation of receipt,2011/08/04 09:37:35,Resource01,General,Group 8,Internet,2011-08-08 08:47:37.770000+02:00,Resource11,Group 4,2
case-8802,T04 Determine confirmation of receipt,2011/08/04 09:37:51,Resource01,General,Group 8,Internet,2011-08-08 08:47:37.770000+02:00,Resource11,Group 3,6
case-8802,T05 Print and send confirmation of receipt,2011/08/04 09:38:07,Resource01,General,Group 8,Internet,2011-08-08 08:47:37.770000+02:00,Resource11,Group 2,7
case-8802,T06 Determine necessity of stop advice,2011/08/04 09:38:23,Resource01,General,Group 8,Internet,2011-08-08 08:47:37.770000+02:00,Resource11,Group 1,4
case-8802,T10 Determine necessity to stop indication,2011/08/04 09:38:41,Resource01,General,Group 8,Internet,2011-08-08 08:47:37.770000+02:00,Resource11,Group 1,5
case-6363,Confirmation of receipt,2011/03/16 10:22:42,Resource01,General,,Internet,2011-04-12 12:06:58.622000+02:00,Resource11,EMPTY,1
case-6363,T02 Check confirmation of receipt,2011/03/16 10:22:57,Resource01,General,,Internet,2011-04-12 12:06:58.622000+02:00,Resource11,Group 4,2
case-6363,T04 Determine confirmation of receipt,2011/03/16 10:23:10,Resource01,General,,Internet,2011-04-12 12:06:58.622000+02:00,Resource11,Group 3,6
case-6363,T05 Print and send confirmation of receipt,2011/03/16 10:23:21,Resource01,General,,Internet,2011-04-12 12:06:58.622000+02:00,Resource11,Group 2,7
case-6363,T06 Determine necessity of stop advice,2011/03/16 10:27:36,Resource01,General,,Internet,2011-04-12 12:06:58.622000+02:00,Resource11,Group 1,4
case-6363,T10 Determine necessity to stop indication,2011/03/21 12:29:43,Resource11,General,,Internet,2011-04-12 12:06:58.622000+02:00,Resource11,EMPTY,5
case-10059,Confirmation of receipt,2011/10/17 15:31:27,Resource06,General,Group 5,Internet,2011-10-24 11:10:14.651000+02:00,Resource06,EMPTY,1
case-10059,T02 Check confirmation of receipt,2011/10/17 15:31:51,Resource06,General,Group 5,Internet,2011-10-24 11:10:14.651000+02:00,Resource06,Group 4,2
case-10059,T04 Determine confirmation of receipt,2011/10/17 15:32:34,Resource06,General,Group 5,Internet,2011-10-24 11:10:14.651000+02:00,Resource06,Group 3,6
case-10059,T05 Print and send confirmation of receipt,2011/10/17 15:33:42,Resource06,General,Group 5,Internet,2011-10-24 11:10:14.651000+02:00,Resource06,Group 2,7
case-10059,T06 Determine necessity of stop advice,2011/10/17 15:34:25,Resource06,General,Group 5,Internet,2011-10-24 11:10:14.651000+02:00,Resource06,Group 1,4
case-10059,T10 Determine necessity to stop indication,2011/10/17 15:41:19,Resource06,General,Group 5,Internet,2011-10-24 11:10:14.651000+02:00,Resource06,Group 1,5
case-11050,Confirmation of receipt,2012/01/17 07:29:45,Resource05,General,Group 5,Internet,,Resource05,EMPTY,1
case-11050,T02 Check confirmation of receipt,2012/01/17 07:30:21,Resource05,General,Group 5,Internet,,Resource05,Group 4,2
case-11050,T04 Determine confirmation of receipt,2012/01/17 07:31:04,Resource05,General,Group 5,Internet,,Resource05,Group 3,6
case-11050,T05 Print and send confirmation of receipt,2012/01/17 07:31:40,Resource05,General,Group 5,Internet,,Resource05,Group 2,7
case-11050,T06 Determine necessity of stop advice,2012/01/17 07:32:09,Resource05,General,Group 5,Internet,,Resource05,Group 1,4
case-11050,T10 Determine necessity to stop indication,2012/01/17 07:32:43,Resource05,General,Group 5,Internet,,Resource05,Group 1,5
case-3877,Confirmation of receipt,2010/11/01 10:37:56,Resource12,General,,Internet,2011-03-01 09:23:58.143000+01:00,Resource12,Group 1,1
case-3877,T06 Determine necessity of stop advice,2010/11/02 10:38:19,Resource12,General,,Internet,2011-03-01 09:23:58.143000+01:00,Resource12,Group 1,4
case-3877,T02 Check confirmation of receipt,2010/11/02 10:41:42,Resource12,General,,Internet,2011-03-01 09:23:58.143000+01:00,Resource12,EMPTY,2
case-3877,T04 Determine confirmation of receipt,2010/11/02 10:42:47,Resource12,General,,Internet,2011-03-01 09:23:58.143000+01:00,Resource12,EMPTY,6
case-3877,T05 Print and send confirmation of receipt,2010/11/03 08:46:54,Resource20,General,,Internet,2011-03-01 09:23:58.143000+01:00,Resource12,Group 2,7
case-3877,T08 Draft and send request for advice,2010/11/03 10:06:27,Resource12,General,,Internet,2011-03-01 09:23:58.143000+01:00,Resource12,Group 1,17
case-3877,T07-5 Draft intern advice aspect 5,2010/11/03 10:06:46,Resource12,General,,Internet,2011-03-01 09:23:58.143000+01:00,Resource12,Group 1,19
case-3877,T09-4 Process or receive external advice from party 4,2010/11/03 10:07:03,Resource12,General,,Internet,2011-03-01 09:23:58.143000+01:00,Resource12,Group 1,20
case-3877,T06 Determine necessity of stop advice,2010/11/03 10:07:47,Resource12,General,,Internet,2011-03-01 09:23:58.143000+01:00,Resource12,Group 1,4
case-3877,T10 Determine necessity to stop indication,2010/11/03 10:08:13,Resource12,General,,Internet,2011-03-01 09:23:58.143000+01:00,Resource12,Group 1,5
case-3983,Confirmation of receipt,2010/11/25 08:59:33,Resource06,General,,Internet,2010-12-20 12:50:32.733000+01:00,Resource06,Group 1,1
case-3983,T02 Check confirmation of receipt,2010/11/25 09:01:56,Resource04,General,,Internet,2010-12-20 12:50:32.733000+01:00,Resource06,EMPTY,2
case-3983,T03 Adjust confirmation of receipt,2010/11/25 09:07:20,Resource06,General,,Internet,2010-12-20 12:50:32.733000+01:00,Resource06,Group 1,3
case-3983,T02 Check confirmation of receipt,2010/11/25 09:07:47,Resource06,General,,Internet,2010-12-20 12:50:32.733000+01:00,Resource06,Group 4,2
case-3983,T04 Determine confirmation of receipt,2010/11/25 09:08:09,Resource06,General,,Internet,2010-12-20 12:50:32.733000+01:00,Resource06,Group 3,6
case-3983,T06 Determine necessity of stop advice,2010/11/25 09:08:35,Resource06,General,,Internet,2010-12-20 12:50:32.733000+01:00,Resource06,Group 1,4
case-3983,T10 Determine necessity to stop indication,2010/11/25 09:08:59,Resource06,General,,Internet,2010-12-20 12:50:32.733000+01:00,Resource06,Group 1,5
case-3983,T05 Print and send confirmation of receipt,2010/11/30 09:31:08,admin1,General,,Internet,2010-12-20 12:50:32.733000+01:00,Resource06,Group 2,7
case-4922,Confirmation of receipt,2011/01/17 11:08:48,Resource02,General,,Post,2011-02-11 11:36:29.855000+01:00,Resource02,EMPTY,1
case-4922,T02 Check confirmation of receipt,2011/01/17 11:09:50,Resource02,General,,Post,2011-02-11 11:36:29.855000+01:00,Resource02,EMPTY,2
case-4922,T04 Determine confirmation of receipt,2011/01/17 11:58:20,Resource10,General,,Post,2011-02-11 11:36:29.855000+01:00,Resource02,Group 3,6
case-4922,T06 Determine necessity of stop advice,2011/01/18 08:41:58,Resource02,General,,Post,2011-02-11 11:36:29.855000+01:00,Resource02,Group 1,4
case-4922,T10 Determine necessity to stop indication,2011/01/18 08:42:16,Resource02,General,,Post,2011-02-11 11:36:29.855000+01:00,Resource02,Group 1,5
case-4922,T05 Print and send confirmation of receipt,2011/01/18 10:12:55,admin1,General,,Post,2011-02-11 11:36:29.855000+01:00,Resource02,Group 2,7
case-4898,Confirmation of receipt,2011/01/13 15:48:54,Resource02,General,,Internet,2011-02-15 10:58:40.180000+01:00,Resource02,EMPTY,1
case-4898,T02 Check confirmation of receipt,2011/01/13 15:49:37,Resource02,General,,Internet,2011-02-15 10:58:40.180000+01:00,Resource02,EMPTY,2
case-4898,T04 Determine confirmation of receipt,2011/01/13 16:32:11,Resource10,General,,Internet,2011-02-15 10:58:40.180000+01:00,Resource02,Group 3,6
case-4898,T06 Determine necessity of stop advice,2011/01/13 17:07:14,Resource02,General,,Internet,2011-02-15 10:58:40.180000+01:00,Resource02,Group 1,4
case-4898,T10 Determine necessity to stop indication,2011/01/14 07:47:15,Resource02,General,,Internet,2011-02-15 10:58:40.180000+01:00,Resource02,Group 1,5
case-4898,T05 Print and send confirmation of receipt,2011/01/14 09:52:11,admin1,General,,Internet,2011-02-15 10:58:40.180000+01:00,Resource02,Group 2,7
case-4653,Confirmation of receipt,2010/12/10 09:06:10,Resource15,General,,Internet,2011-01-17 16:42:46.600000+01:00,Resource15,EMPTY,1
case-4653,T02 Check confirmation of receipt,2010/12/10 09:06:28,Resource15,General,,Internet,2011-01-17 16:42:46.600000+01:00,Resource15,Group 4,2
case-4653,T04 Determine confirmation of receipt,2010/12/10 09:06:42,Resource15,General,,Internet,2011-01-17 16:42:46.600000+01:00,Resource15,Group 3,6
case-4653,T06 Determine necessity of stop advice,2010/12/10 09:17:46,Resource15,General,,Internet,2011-01-17 16:42:46.600000+01:00,Resource15,Group 1,4
case-4653,T10 Determine necessity to stop indication,2010/12/10 09:19:16,Resource15,General,,Internet,2011-01-17 16:42:46.600000+01:00,Resource15,Group 1,5
case-4653,T05 Print and send confirmation of receipt,2010/12/10 14:07:31,admin1,General,,Internet,2011-01-17 16:42:46.600000+01:00,Resource15,Group 2,7
case-10211,Confirmation of receipt,2011/11/07 16:10:25,Resource03,General,Group 8,Internet,2011-11-21 13:48:22.259000+01:00,Resource11,EMPTY,1
case-10211,T02 Check confirmation of receipt,2011/11/07 16:10:46,Resource03,General,Group 8,Internet,2011-11-21 13:48:22.259000+01:00,Resource11,Group 4,2
case-10211,T04 Determine confirmation of receipt,2011/11/07 16:11:03,Resource03,General,Group 8,Internet,2011-11-21 13:48:22.259000+01:00,Resource11,Group 3,6
case-10211,T05 Print and send confirmation of receipt,2011/11/07 16:11:17,Resource03,General,Group 8,Internet,2011-11-21 13:48:22.259000+01:00,Resource11,Group 2,7
case-10211,T06 Determine necessity of stop advice,2011/11/07 16:11:33,Resource03,General,Group 8,Internet,2011-11-21 13:48:22.259000+01:00,Resource11,Group 1,4
case-10211,T10 Determine necessity to stop indication,2011/11/07 16:11:56,Resource03,General,Group 8,Internet,2011-11-21 13:48:22.259000+01:00,Resource11,Group 1,5
case-6711,Confirmation of receipt,2011/03/30 14:20:08,Resource08,General,,Internet,2011-05-19 10:14:27.216000+02:00,Resource08,EMPTY,1
case-6711,T02 Check confirmation of receipt,2011/03/30 14:20:27,Resource08,General,,Internet,2011-05-19 10:14:27.216000+02:00,Resource08,Group 4,2
case-6711,T04 Determine confirmation of receipt,2011/03/30 14:21:19,Resource08,General,,Internet,2011-05-19 10:14:27.216000+02:00,Resource08,EMPTY,6
case-6711,T06 Determine necessity of stop advice,2011/03/30 14:21:35,Resource08,General,,Internet,2011-05-19 10:14:27.216000+02:00,Resource08,Group 1,4
case-6711,T10 Determine necessity to stop indication,2011/03/30 14:28:00,Resource08,General,,Internet,2011-05-19 10:14:27.216000+02:00,Resource08,Group 1,5
case-6711,T05 Print and send confirmation of receipt,2011/04/13 09:30:55,Resource08,General,,Internet,2011-05-19 10:14:27.216000+02:00,Resource08,EMPTY,7
case-4773,Confirmation of receipt,2010/12/17 10:18:24,Resource10,General,,Internet,2011-01-26 16:07:58.280000+01:00,Resource04,Group 1,1
case-4773,T02 Check confirmation of receipt,2010/12/17 10:24:25,Resource10,General,,Internet,2011-01-26 16:07:58.280000+01:00,Resource04,Group 4,2
case-4773,T04 Determine confirmation of receipt,2010/12/17 10:35:01,Resource10,General,,Internet,2011-01-26 16:07:58.280000+01:00,Resource04,Group 3,6
case-4773,T05 Print and send confirmation of receipt,2010/12/21 10:25:16,admin1,General,,Internet,2011-01-26 16:07:58.280000+01:00,Resource04,Group 2,7
case-4773,T06 Determine necessity of stop advice,2010/12/21 11:02:52,Resource04,General,,Internet,2011-01-26 16:07:58.280000+01:00,Resource04,EMPTY,4
case-4773,T10 Determine necessity to stop indication,2010/12/21 11:03:05,Resource04,General,,Internet,2011-01-26 16:07:58.280000+01:00,Resource04,Group 1,5
case-8840,Confirmation of receipt,2011/08/04 08:39:44,Resource06,General,Group 5,Internet,2011-08-30 12:28:15.307000+02:00,Resource06,EMPTY,1
case-8840,T02 Check confirmation of receipt,2011/08/04 08:40:04,Resource06,General,Group 5,Internet,2011-08-30 12:28:15.307000+02:00,Resource06,Group 4,2
case-8840,T04 Determine confirmation of receipt,2011/08/04 08:40:20,Resource06,General,Group 5,Internet,2011-08-30 12:28:15.307000+02:00,Resource06,Group 3,6
case-8840,T05 Print and send confirmation of receipt,2011/08/04 08:40:37,Resource06,General,Group 5,Internet,2011-08-30 12:28:15.307000+02:00,Resource06,Group 2,7
case-8840,T06 Determine necessity of stop advice,2011/08/04 08:41:54,Resource06,General,Group 5,Internet,2011-08-30 12:28:15.307000+02:00,Resource06,Group 1,4
case-8840,T10 Determine necessity to stop indication,2011/08/04 08:43:07,Resource06,General,Group 5,Internet,2011-08-30 12:28:15.307000+02:00,Resource06,Group 1,5
case-9394,Confirmation of receipt,2011/09/26 15:07:52,Resource02,General,Group 5,Internet,2011-10-21 11:39:20.626000+02:00,Resource02,EMPTY,1
case-9394,T02 Check confirmation of receipt,2011/09/26 15:08:19,Resource02,General,Group 5,Internet,2011-10-21 11:39:20.626000+02:00,Resource02,Group 4,2
case-9394,T04 Determine confirmation of receipt,2011/09/26 15:08:44,Resource02,General,Group 5,Internet,2011-10-21 11:39:20.626000+02:00,Resource02,Group 3,6
case-9394,T05 Print and send confirmation of receipt,2011/09/26 15:09:20,Resource02,General,Group 5,Internet,2011-10-21 11:39:20.626000+02:00,Resource02,Group 2,7
case-9394,T06 Determine necessity of stop advice,2011/09/26 15:37:32,Resource02,General,Group 5,Internet,2011-10-21 11:39:20.626000+02:00,Resource02,Group 1,4
case-9394,T10 Determine necessity to stop indication,2011/09/26 15:47:24,Resource02,General,Group 5,Internet,2011-10-21 11:39:20.626000+02:00,Resource02,Group 1,5
case-709,Confirmation of receipt,2010/11/03 10:57:52,Resource21,General,,Internet,2011-08-18 08:41:39.734000+02:00,Resource21,Group 1,1
case-709,T02 Check confirmation of receipt,2010/11/03 10:59:58,Resource21,General,,Internet,2011-08-18 08:41:39.734000+02:00,Resource21,Group 4,2
case-709,T04 Determine confirmation of receipt,2010/11/03 11:00:23,Resource21,General,,Internet,2011-08-18 08:41:39.734000+02:00,Resource21,Group 3,6
case-709,T05 Print and send confirmation of receipt,2010/11/03 11:00:57,Resource21,General,,Internet,2011-08-18 08:41:39.734000+02:00,Resource21,Group 2,7
case-709,T06 Determine necessity of stop advice,2010/11/09 14:33:13,Resource21,General,,Internet,2011-08-18 08:41:39.734000+02:00,Resource21,Group 1,4
case-709,T07-2 Draft intern advice aspect 2,2010/11/09 14:33:55,Resource21,General,,Internet,2011-08-18 08:41:39.734000+02:00,Resource21,Group 15,23
case-709,T06 Determine necessity of stop advice,2010/11/09 14:34:28,Resource21,General,,Internet,2011-08-18 08:41:39.734000+02:00,Resource21,Group 1,4
case-709,T10 Determine necessity to stop indication,2010/11/09 14:34:55,Resource21,General,,Internet,2011-08-18 08:41:39.734000+02:00,Resource21,Group 1,5
case-4582,Confirmation of receipt,2010/12/06 10:52:43,Resource07,General,,Internet,2010-12-23 08:16:13.446000+01:00,Resource07,EMPTY,1
case-4582,T02 Check confirmation of receipt,2010/12/06 10:52:58,Resource07,General,,Internet,2010-12-23 08:16:13.446000+01:00,Resource07,Group 4,2
case-4582,T06 Determine necessity of stop advice,2010/12/06 10:53:12,Resource07,General,,Internet,2010-12-23 08:16:13.446000+01:00,Resource07,Group 1,4
case-4582,T10 Determine necessity to stop indication,2010/12/06 10:54:44,Resource07,General,,Internet,2010-12-23 08:16:13.446000+01:00,Resource07,Group 1,5
case-4582,T04 Determine confirmation of receipt,2010/12/06 10:56:39,Resource07,General,,Internet,2010-12-23 08:16:13.446000+01:00,Resource07,Group 3,6
case-4582,T05 Print and send confirmation of receipt,2010/12/06 14:42:59,admin1,General,,Internet,2010-12-23 08:16:13.446000+01:00,Resource07,Group 2,7
case-10407,Confirmation of receipt,2011/11/14 12:58:01,Resource20,General,Group 2,Internet,2011-11-18 11:02:10.932000+01:00,Resource20,EMPTY,1
case-10407,T02 Check confirmation of receipt,2011/11/14 12:58:28,Resource20,General,Group 2,Internet,2011-11-18 11:02:10.932000+01:00,Resource20,Group 4,2
case-10407,T04 Determine confirmation of receipt,2011/11/14 13:06:50,Resource20,General,Group 2,Internet,2011-11-18 11:02:10.932000+01:00,Resource20,EMPTY,6
case-10407,T05 Print and send confirmation of receipt,2011/11/14 13:07:46,Resource20,General,Group 2,Internet,2011-11-18 11:02:10.932000+01:00,Resource20,Group 2,7
case-10407,T06 Determine necessity of stop advice,2011/11/14 13:09:12,Resource20,General,Group 2,Internet,2011-11-18 11:02:10.932000+01:00,Resource20,Group 1,4
case-10407,T10 Determine necessity to stop indication,2011/11/14 13:09:55,Resource20,General,Group 2,Internet,2011-11-18 11:02:10.932000+01:00,Resource20,Group 1,5
case-6950,Confirmation of receipt,2011/04/28 15:05:51,Resource01,General,,Internet,2011-05-19 12:06:02.771000+02:00,Resource11,EMPTY,1
case-6950,T02 Check confirmation of receipt,2011/04/28 15:06:06,Resource01,General,,Internet,2011-05-19 12:06:02.771000+02:00,Resource11,Group 4,2
case-6950,T04 Determine confirmation of receipt,2011/04/28 15:06:20,Resource01,General,,Internet,2011-05-19 12:06:02.771000+02:00,Resource11,Group 3,6
case-6950,T05 Print and send confirmation of receipt,2011/04/28 15:06:31,Resource01,General,,Internet,2011-05-19 12:06:02.771000+02:00,Resource11,Group 2,7
case-6950,T06 Determine necessity of stop advice,2011/05/12 09:46:12,Resource01,General,,Internet,2011-05-19 12:06:02.771000+02:00,Resource11,Group 1,4
case-6950,T10 Determine necessity to stop indication,2011/05/12 09:47:59,Resource01,General,,Internet,2011-05-19 12:06:02.771000+02:00,Resource11,Group 1,5
case-10378,Confirmation of receipt,2011/11/08 12:51:26,Resource06,General,Group 5,Post,,Resource06,EMPTY,1
case-10378,T02 Check confirmation of receipt,2011/11/08 12:51:49,Resource06,General,Group 5,Post,,Resource06,Group 4,2
case-10378,T04 Determine confirmation of receipt,2011/11/08 12:52:07,Resource06,General,Group 5,Post,,Resource06,Group 3,6
case-10378,T05 Print and send confirmation of receipt,2011/11/08 12:52:24,Resource06,General,Group 5,Post,,Resource06,Group 2,7
case-10378,T06 Determine necessity of stop advice,2011/11/08 12:52:43,Resource06,General,Group 5,Post,,Resource06,Group 1,4
case-10378,T10 Determine necessity to stop indication,2011/11/08 12:53:03,Resource06,General,Group 5,Post,,Resource06,Group 1,5
case-5684,Confirmation of receipt,2011/02/04 16:55:51,Resource07,General,,Internet,2011-03-08 16:39:44.521000+01:00,Resource07,EMPTY,1
case-5684,T02 Check confirmation of receipt,2011/02/04 16:56:40,Resource07,General,,Internet,2011-03-08 16:39:44.521000+01:00,Resource07,Group 4,2
case-5684,T04 Determine confirmation of receipt,2011/02/04 16:57:16,Resource07,General,,Internet,2011-03-08 16:39:44.521000+01:00,Resource07,Group 3,6
case-5684,T05 Print and send confirmation of receipt,2011/02/04 16:57:29,Resource07,General,,Internet,2011-03-08 16:39:44.521000+01:00,Resource07,Group 2,7
case-5684,T06 Determine necessity of stop advice,2011/02/04 16:57:46,Resource07,General,,Internet,2011-03-08 16:39:44.521000+01:00,Resource07,Group 1,4
case-5684,T10 Determine necessity to stop indication,2011/02/04 16:58:02,Resource07,General,,Internet,2011-03-08 16:39:44.521000+01:00,Resource07,Group 1,5
case-10289,Confirmation of receipt,2011/11/10 11:33:31,Resource06,General,Group 5,Internet,,Resource06,EMPTY,1
case-10289,T02 Check confirmation of receipt,2011/11/10 11:37:51,Resource06,General,Group 5,Internet,,Resource06,Group 4,2
case-10289,T04 Determine confirmation of receipt,2011/11/10 11:38:11,Resource06,General,Group 5,Internet,,Resource06,Group 3,6
case-10289,T05 Print and send confirmation of receipt,2011/11/10 11:38:30,Resource06,General,Group 5,Internet,,Resource06,Group 2,7
case-10289,T06 Determine necessity of stop advice,2011/11/10 11:39:49,Resource06,General,Group 5,Internet,,Resource06,Group 1,4
case-10289,T10 Determine necessity to stop indication,2011/11/10 11:40:42,Resource06,General,Group 5,Internet,,Resource06,Group 1,5
case-6900,Confirmation of receipt,2011/04/21 13:18:49,Resource01,General,,Internet,2011-05-19 10:38:35.015000+02:00,Resource11,EMPTY,1
case-6900,T02 Check confirmation of receipt,2011/04/21 13:19:08,Resource01,General,,Internet,2011-05-19 10:38:35.015000+02:00,Resource11,Group 4,2
case-6900,T04 Determine confirmation of receipt,2011/04/21 13:19:23,Resource01,General,,Internet,2011-05-19 10:38:35.015000+02:00,Resource11,Group 3,6
case-6900,T05 Print and send confirmation of receipt,2011/04/21 13:19:35,Resource01,General,,Internet,2011-05-19 10:38:35.015000+02:00,Resource11,Group 2,7
case-6900,T06 Determine necessity of stop advice,2011/04/21 13:19:47,Resource01,General,,Internet,2011-05-19 10:38:35.015000+02:00,Resource11,Group 1,4
case-6900,T10 Determine necessity to stop indication,2011/05/12 08:47:05,Resource01,General,,Internet,2011-05-19 10:38:35.015000+02:00,Resource11,Group 1,5
case-10800,Confirmation of receipt,2011/12/21 14:23:48,Resource16,General,Group 8,Internet,2012-01-10 14:25:59.612000+01:00,Resource11,EMPTY,1
case-10800,T02 Check confirmation of receipt,2011/12/21 14:24:27,Resource16,General,Group 8,Internet,2012-01-10 14:25:59.612000+01:00,Resource11,Group 4,2
case-10800,T04 Determine confirmation of receipt,2011/12/21 14:24:58,Resource16,General,Group 8,Internet,2012-01-10 14:25:59.612000+01:00,Resource11,Group 3,6
case-10800,T05 Print and send confirmation of receipt,2011/12/21 14:25:24,Resource16,General,Group 8,Internet,2012-01-10 14:25:59.612000+01:00,Resource11,Group 2,7
case-10800,T06 Determine necessity of stop advice,2011/12/21 14:25:50,Resource16,General,Group 8,Internet,2012-01-10 14:25:59.612000+01:00,Resource11,Group 1,4
case-10800,T10 Determine necessity to stop indication,2011/12/21 14:26:26,Resource16,General,Group 8,Internet,2012-01-10 14:25:59.612000+01:00,Resource11,Group 1,5
case-9927,Confirmation of receipt,2011/11/08 11:41:03,Resource05,General,Group 5,Internet,2011-11-15 10:37:58.468000+01:00,Resource05,EMPTY,1
case-9927,T02 Check confirmation of receipt,2011/11/08 11:41:32,Resource05,General,Group 5,Internet,2011-11-15 10:37:58.468000+01:00,Resource05,Group 4,2
case-9927,T04 Determine confirmation of receipt,2011/11/08 11:41:56,Resource05,General,Group 5,Internet,2011-11-15 10:37:58.468000+01:00,Resource05,Group 3,6
case-9927,T05 Print and send confirmation of receipt,2011/11/08 11:42:18,Resource05,General,Group 5,Internet,2011-11-15 10:37:58.468000+01:00,Resource05,Group 2,7
case-9927,T06 Determine necessity of stop advice,2011/11/08 11:42:43,Resource05,General,Group 5,Internet,2011-11-15 10:37:58.468000+01:00,Resource05,Group 1,4
case-9927,T10 Determine necessity to stop indication,2011/11/08 11:43:11,Resource05,General,Group 5,Internet,2011-11-15 10:37:58.468000+01:00,Resource05,Group 1,5
case-9927,T16 Report reasons to hold request,2011/11/08 11:43:56,Resource05,General,Group 5,Internet,2011-11-15 10:37:58.468000+01:00,Resource05,Group 1,8
case-9927,T17 Check report Y to stop indication,2011/11/08 11:44:51,Resource05,General,Group 5,Internet,2011-11-15 10:37:58.468000+01:00,Resource05,Group 4,9
case-9927,T19 Determine report Y to stop indication,2011/11/08 11:45:36,Resource05,General,Group 5,Internet,2011-11-15 10:37:58.468000+01:00,Resource05,Group 3,10
case-9927,T20 Print report Y to stop indication,2011/11/08 11:47:32,Resource05,General,Group 5,Internet,2011-11-15 10:37:58.468000+01:00,Resource05,Group 2,11
case-6904,Confirmation of receipt,2011/04/28 11:08:51,Resource01,General,,Internet,2011-05-11 10:44:38.184000+02:00,Resource11,EMPTY,1
case-6904,T02 Check confirmation of receipt,2011/04/28 11:09:14,Resource01,General,,Internet,2011-05-11 10:44:38.184000+02:00,Resource11,Group 4,2
case-6904,T04 Determine confirmation of receipt,2011/04/28 11:09:27,Resource01,General,,Internet,2011-05-11 10:44:38.184000+02:00,Resource11,Group 3,6
case-6904,T05 Print and send confirmation of receipt,2011/04/28 11:09:39,Resource01,General,,Internet,2011-05-11 10:44:38.184000+02:00,Resource11,Group 2,7
case-6904,T06 Determine necessity of stop advice,2011/04/28 11:09:52,Resource01,General,,Internet,2011-05-11 10:44:38.184000+02:00,Resource11,Group 1,4
case-6904,T10 Determine necessity to stop indication,2011/04/28 11:16:52,Resource01,General,,Internet,2011-05-11 10:44:38.184000+02:00,Resource11,Group 1,5
case-6415,Confirmation of receipt,2011/03/17 11:26:16,Resource08,General,,Desk,2011-04-21 15:00:04.459000+02:00,Resource08,EMPTY,1
case-6415,T02 Check confirmation of receipt,2011/03/17 11:26:43,Resource08,General,,Desk,2011-04-21 15:00:04.459000+02:00,Resource08,Group 4,2
case-6415,T06 Determine necessity of stop advice,2011/03/17 11:39:04,Resource08,General,,Desk,2011-04-21 15:00:04.459000+02:00,Resource08,Group 1,4
case-6415,T10 Determine necessity to stop indication,2011/03/17 11:39:32,Resource08,General,,Desk,2011-04-21 15:00:04.459000+02:00,Resource08,Group 1,5
case-6415,T04 Determine confirmation of receipt,2011/03/17 12:28:28,Resource18,General,,Desk,2011-04-21 15:00:04.459000+02:00,Resource08,EMPTY,6
case-6415,T05 Print and send confirmation of receipt,2011/03/21 09:38:42,admin1,General,,Desk,2011-04-21 15:00:04.459000+02:00,Resource08,Group 2,7
case-7120,Confirmation of receipt,2011/05/02 12:30:02,Resource14,General,,Internet,2011-05-13 14:57:38.805000+02:00,Resource14,EMPTY,1
case-7120,T02 Check confirmation of receipt,2011/05/02 12:30:37,Resource14,General,,Internet,2011-05-13 14:57:38.805000+02:00,Resource14,Group 4,2
case-7120,T04 Determine confirmation of receipt,2011/05/02 12:31:24,Resource14,General,,Internet,2011-05-13 14:57:38.805000+02:00,Resource14,Group 3,6
